date_created,location,measurement,value
19/03/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Độ mặn(‰),4
19/03/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),pH,7.5
19/03/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Kiềm(mg/l),90
19/03/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),NH4/NH3(mg/l),0
19/03/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Nhiệt độ (0C),29
19/03/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Virus gây bệnhđốm trắng,Không nhiễm
19/03/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Độ mặn(‰),11
19/03/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),pH,8.0
19/03/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Kiềm(mg/l),90
19/03/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),NH4/NH3(mg/l),0
19/03/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Nhiệt độ (0C),29
19/03/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Virus gây bệnhđốm trắng,Nhiễm bệnh
19/03/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Độ mặn(‰),14
19/03/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,pH,8.0
19/03/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Kiềm(mg/l),107
19/03/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,NH4/NH3(mg/l),0
19/03/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Nhiệt độ (0C),30
19/03/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Virus gây bệnhđốm trắng,Nhiễm bệnh
19/03/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),12
19/03/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,pH,8.0
19/03/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),90
19/03/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,NH4/NH3(mg/l),0
19/03/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ (0C),30
19/03/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Virus gây bệnhđốm trắng,Không nhiễm
19/03/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Độ mặn(‰),16
19/03/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),pH,8.5
19/03/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Kiềm(mg/l),90
19/03/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),NH4/NH3(mg/l),0
19/03/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Nhiệt độ (0C),28
19/03/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Virus gây bệnhđốm trắng,Nhiễm bệnh
19/03/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Độ mặn(‰),16
19/03/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,pH,8.0
19/03/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Kiềm(mg/l),90
19/03/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,NH4/NH3(mg/l),0
19/03/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Nhiệt độ (0C),29
19/03/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Virus gây bệnhđốm trắng,Không nhiễm
19/03/2019,Cống La Bang - Đôn Châu - Duyên Hải,Độ mặn(‰),17
19/03/2019,Cống La Bang - Đôn Châu - Duyên Hải,pH,7.5
19/03/2019,Cống La Bang - Đôn Châu - Duyên Hải,Kiềm(mg/l),80
19/03/2019,Cống La Bang - Đôn Châu - Duyên Hải,NH4/NH3(mg/l),0
19/03/2019,Cống La Bang - Đôn Châu - Duyên Hải,Nhiệt độ (0C),30
19/03/2019,Cống La Bang - Đôn Châu - Duyên Hải,Virus gây bệnhđốm trắng,Không nhiễm
19/03/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Độ mặn(‰),17
19/03/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,pH,8.0
19/03/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Kiềm(mg/l),107
19/03/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,NH4/NH3(mg/l),0
19/03/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Nhiệt độ (0C),29
19/03/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Virus gây bệnhđốm trắng,
19/03/2019,Vàm Trà Kha - Định An - Trà Cú,Độ mặn(‰),6
19/03/2019,Vàm Trà Kha - Định An - Trà Cú,pH,8.0
19/03/2019,Vàm Trà Kha - Định An - Trà Cú,Kiềm(mg/l),107
19/03/2019,Vàm Trà Kha - Định An - Trà Cú,NH4/NH3(mg/l),0
19/03/2019,Vàm Trà Kha - Định An - Trà Cú,Nhiệt độ (0C),31
19/03/2019,Vàm Trà Kha - Định An - Trà Cú,Virus gây bệnhđốm trắng,
19/03/2019,HTX nghêu Thành Đạt - Hiệp Thạnh - TX.DH,Độ mặn(‰),12
19/03/2019,HTX nghêu Thành Đạt - Hiệp Thạnh - TX.DH,pH,8.5
19/03/2019,HTX nghêu Thành Đạt - Hiệp Thạnh - TX.DH,Kiềm(mg/l),150
19/03/2019,HTX nghêu Thành Đạt - Hiệp Thạnh - TX.DH,NH4/NH3(mg/l),0
19/03/2019,HTX nghêu Thành Đạt - Hiệp Thạnh - TX.DH,Nhiệt độ (0C),29
19/03/2019,HTX nghêu Thành Đạt - Hiệp Thạnh - TX.DH,Virus gây bệnhđốm trắng,
20/03/2020,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),Độ mặn(‰),3
20/03/2020,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),pH,8.0
20/03/2020,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),Kiềm(mg/l),90
20/03/2020,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),Nhiệt độ nước (oC),30
20/03/2020,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Độ mặn(‰),5
20/03/2020,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),pH,8.0
20/03/2020,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Kiềm(mg/l),80
20/03/2020,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Nhiệt độ nước (oC),30
20/03/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,Độ mặn(‰),17
20/03/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,pH,7.5
20/03/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,Kiềm(mg/l),140
20/03/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,Nhiệt độ nước (oC),29
20/03/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Độ mặn(‰),16
20/03/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),pH,8.0
20/03/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Kiềm(mg/l),140
20/03/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Nhiệt độ nước (oC),30
20/03/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),16
20/03/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,pH,8.0
20/03/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),90
20/03/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ nước (oC),29
20/03/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Độ mặn(‰),17
20/03/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),pH,8.5
20/03/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Kiềm(mg/l),90
20/03/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Nhiệt độ nước (oC),30
20/03/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Độ mặn(‰),15
20/03/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,pH,7.5
20/03/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Kiềm(mg/l),130
20/03/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Nhiệt độ nước (oC),29
20/03/2020,Cống La Bang - Đôn Châu - Duyên Hải,Độ mặn(‰),18
20/03/2020,Cống La Bang - Đôn Châu - Duyên Hải,pH,7.5
20/03/2020,Cống La Bang - Đôn Châu - Duyên Hải,Kiềm(mg/l),80
20/03/2020,Cống La Bang - Đôn Châu - Duyên Hải,Nhiệt độ nước (oC),28
20/03/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Độ mặn(‰),28
20/03/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,pH,8.0
20/03/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Kiềm(mg/l),110
20/03/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Nhiệt độ nước (oC),28
20/03/2020,Vàm Trà Kha - Định An - Trà Cú,Độ mặn(‰),14
20/03/2020,Vàm Trà Kha - Định An - Trà Cú,pH,8.0
20/03/2020,Vàm Trà Kha - Định An - Trà Cú,Kiềm(mg/l),80
20/03/2020,Vàm Trà Kha - Định An - Trà Cú,Nhiệt độ nước (oC),29
20/03/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),15
20/03/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,pH,8.0
20/03/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),100
20/03/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ nước (oC),29
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),Độ mặn(‰),3
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),pH,7.5
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),Kiềm(mg/l),107
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),NH4/NH3(mg/l),0.009
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),Nhiệt độ (0C),27
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),Oxy(mg/l),4.0
12/07/2022,Sông Hiệp Mỹ - Cầu Ngang (gần Cầu Hiệp Mỹ),Virus gây bệnhđốm trắng,Phát hiện
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,Độ mặn(‰),5
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,pH,7.5
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,Kiềm(mg/l),72
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,NH4/NH3(mg/l),0
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,Nhiệt độ (0C),28
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,Oxy(mg/l),4.0
12/07/2022,Cống Thâu Râu -Mỹ Long Nam - Cầu Ngang,Virus gây bệnhđốm trắng,Không phát hiện
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),5
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,pH,7.5
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),90
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,NH4/NH3(mg/l),0
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ (0C),27
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Oxy(mg/l),4.0
12/07/2022,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Virus gây bệnhđốm trắng,Không phát hiện
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),Độ mặn(‰),16
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),pH,8.5
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),Kiềm(mg/l),90
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),NH4/NH3(mg/l),0.08
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),Nhiệt độ (0C),28
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),Oxy(mg/l),4.0
12/07/2022,Sông Long Toàn - TX. Duyên Hải (Cầu Long Toàn),Virus gây bệnhđốm trắng,Phát hiện
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Độ mặn(‰),5
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,pH,7.5
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Kiềm(mg/l),90
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,NH4/NH3(mg/l),0
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Nhiệt độ (0C),27
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Oxy(mg/l),2.0
12/07/2022,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Virus gây bệnhđốm trắng,Không phát hiện
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,Độ mặn(‰),5
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,pH,7.5
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,Kiềm(mg/l),72
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,NH4/NH3(mg/l),0
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,Nhiệt độ (0C),28
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,Oxy(mg/l),3.0
12/07/2022,Cống La Bang - Đôn Châu - Duyên Hải,Virus gây bệnhđốm trắng,Phát hiện
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Độ mặn(‰),16
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,pH,7.5
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Kiềm(mg/l),90
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,NH4/NH3(mg/l),0
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Nhiệt độ (0C),27
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Oxy(mg/l),3.0
12/07/2022,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Virus gây bệnhđốm trắng,
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),9
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,pH,7.5
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),90
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,NH4/NH3(mg/l),0
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ (0C),28
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Oxy(mg/l),3.0
12/07/2022,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Virus gây bệnhđốm trắng,
22/02/2019,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),Độ mặn(‰),5
22/02/2019,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),pH,8.0
22/02/2019,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),Kiềm(mg/l),80
22/02/2019,Sông Cổ Chiên - Châu Thành (cầu Rạch Gốc),Nhiệt độ nước (oC),29
22/02/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Độ mặn(‰),2
22/02/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),pH,7.5
22/02/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Kiềm(mg/l),72
22/02/2019,Sông Vinh Kim - Cầu Ngang (gần Cầu Vinh Kim),Nhiệt độ nước (oC),29
22/02/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Độ mặn(‰),13
22/02/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),pH,8.0
22/02/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Kiềm(mg/l),90
22/02/2019,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Nhiệt độ nước (oC),28
22/02/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Độ mặn(‰),15
22/02/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,pH,7.5
22/02/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Kiềm(mg/l),90
22/02/2019,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Nhiệt độ nước (oC),29
22/02/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),15
22/02/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,pH,8.0
22/02/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),72
22/02/2019,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ nước (oC),30
22/02/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Độ mặn(‰),20
22/02/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),pH,8.5
22/02/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Kiềm(mg/l),107
22/02/2019,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Nhiệt độ nước (oC),31
22/02/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Độ mặn(‰),17
22/02/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,pH,8.0
22/02/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Kiềm(mg/l),90
22/02/2019,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Nhiệt độ nước (oC),28
22/02/2019,Cống La Bang - Đôn Châu - Duyên Hải,Độ mặn(‰),16
22/02/2019,Cống La Bang - Đôn Châu - Duyên Hải,pH,7.5
22/02/2019,Cống La Bang - Đôn Châu - Duyên Hải,Kiềm(mg/l),80
22/02/2019,Cống La Bang - Đôn Châu - Duyên Hải,Nhiệt độ nước (oC),29
22/02/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Độ mặn(‰),22
22/02/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,pH,8.0
22/02/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Kiềm(mg/l),90
22/02/2019,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Nhiệt độ nước (oC),27
22/02/2019,Vàm Trà Kha - Định An - Trà Cú,Độ mặn(‰),12
22/02/2019,Vàm Trà Kha - Định An - Trà Cú,pH,8.0
22/02/2019,Vàm Trà Kha - Định An - Trà Cú,Kiềm(mg/l),107
22/02/2019,Vàm Trà Kha - Định An - Trà Cú,Nhiệt độ nước (oC),31
11/08/2017,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Độ mặn(‰),2
11/08/2017,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),pH,7.5
11/08/2017,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Kiềm(mg/l),72
11/08/2017,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Nhiệt độ nước (oC),27
11/08/2017,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Độ mặn(‰),3
11/08/2017,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,pH,7.5
11/08/2017,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Kiềm(mg/l),54
11/08/2017,Cống Thâu Râu -Mỹ LongNam- Cầu Ngang,Nhiệt độ nước (oC),30
11/08/2017,Sông Láng Chim - Duyên Hải (Cầu Láng Chim),Độ mặn(‰),20
11/08/2017,Sông Láng Chim - Duyên Hải (Cầu Láng Chim),pH,8.0
11/08/2017,Sông Láng Chim - Duyên Hải (Cầu Láng Chim),Kiềm(mg/l),90
11/08/2017,Sông Láng Chim - Duyên Hải (Cầu Láng Chim),Nhiệt độ nước (oC),30
11/08/2017,Cầu Ba Động - Duyên Hải,Độ mặn(‰),20
11/08/2017,Cầu Ba Động - Duyên Hải,pH,8.0
11/08/2017,Cầu Ba Động - Duyên Hải,Kiềm(mg/l),90
11/08/2017,Cầu Ba Động - Duyên Hải,Nhiệt độ nước (oC),30
11/08/2017,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Độ mặn(‰),3
11/08/2017,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,pH,7.5
11/08/2017,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Kiềm(mg/l),72
11/08/2017,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Nhiệt độ nước (oC),28
11/08/2017,Long Toàn - Duyên Hải,Độ mặn(‰),10
11/08/2017,Long Toàn - Duyên Hải,pH,8.5
11/08/2017,Long Toàn - Duyên Hải,Kiềm(mg/l),54
11/08/2017,Long Toàn - Duyên Hải,Nhiệt độ nước (oC),29
11/08/2017,Cầu Sông Giăng - Hiệp Thạnh - Duyên Hải,Độ mặn(‰),0
11/08/2017,Cầu Sông Giăng - Hiệp Thạnh - Duyên Hải,pH,8.0
11/08/2017,Cầu Sông Giăng - Hiệp Thạnh - Duyên Hải,Kiềm(mg/l),72
11/08/2017,Cầu Sông Giăng - Hiệp Thạnh - Duyên Hải,Nhiệt độ nước (oC),29
11/08/2017,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Độ mặn(‰),10
11/08/2017,Bến đò Phước Thiện - Đông Hải - Duyên Hải,pH,7.5
11/08/2017,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Kiềm(mg/l),72
11/08/2017,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Nhiệt độ nước (oC),29
11/08/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,Độ mặn(‰),6
11/08/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,pH,7.5
11/08/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,Kiềm(mg/l),140
11/08/2020,Cống Thâu Râu - Mỹ Long Nam - Cầu Ngang,Nhiệt độ nước (oC),29
11/08/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),5
11/08/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,pH,8.0
11/08/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),90
11/08/2020,Cầu Sông Giăng - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ nước (oC),29
11/08/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Độ mặn(‰),2
11/08/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),pH,8.0
11/08/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Kiềm(mg/l),110
11/08/2020,Sông Hiệp Mỹ - Cầu Ngang (gần cầu Hiệp Mỹ),Nhiệt độ nước (oC),30
11/08/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Độ mặn(‰),12
11/08/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),pH,8.5
11/08/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Kiềm(mg/l),90
11/08/2020,Sông Long Toàn - Duyên Hải (Cầu Long Toàn),Nhiệt độ nước (oC),29
11/08/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Độ mặn(‰),6
11/08/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,pH,7.5
11/08/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Kiềm(mg/l),130
11/08/2020,Cầu Kênh Đào - Long Vĩnh - Duyên Hải,Nhiệt độ nước (oC),28
11/08/2020,Cống La Bang - Đôn Châu - Duyên Hải,Độ mặn(‰),4
11/08/2020,Cống La Bang - Đôn Châu - Duyên Hải,pH,7.0
11/08/2020,Cống La Bang - Đôn Châu - Duyên Hải,Kiềm(mg/l),70
11/08/2020,Cống La Bang - Đôn Châu - Duyên Hải,Nhiệt độ nước (oC),29
11/08/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Độ mặn(‰),14
11/08/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,pH,7.9
11/08/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Kiềm(mg/l),70
11/08/2020,Bến đò Phước Thiện - Đông Hải - Duyên Hải,Nhiệt độ nước (oC),29
11/08/2020,Vàm Trà Kha - Định An - Trà Cú,Độ mặn(‰),0.5
11/08/2020,Vàm Trà Kha - Định An - Trà Cú,pH,7.0
11/08/2020,Vàm Trà Kha - Định An - Trà Cú,Kiềm(mg/l),60
11/08/2020,Vàm Trà Kha - Định An - Trà Cú,Nhiệt độ nước (oC),29
11/08/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Độ mặn(‰),9
11/08/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,pH,8.5
11/08/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Kiềm(mg/l),80
11/08/2020,HTX nghêu Thành Đạt - Hiệp Thạnh - TX. Duyên Hải,Nhiệt độ nước (oC),30
11/08/2020,HTX nghêu Thành Công - Mỹ Long Nam - Cầu Ngang,Độ mặn(‰),8
11/08/2020,HTX nghêu Thành Công - Mỹ Long Nam - Cầu Ngang,pH,8.0
11/08/2020,HTX nghêu Thành Công - Mỹ Long Nam - Cầu Ngang,Kiềm(mg/l),110
11/08/2020,HTX nghêu Thành Công - Mỹ Long Nam - Cầu Ngang,Nhiệt độ nước (oC),31
11/04/2023,Sông Cổ Chiên - Châu Thành (Cầu Rạch Gốc),Độ mặn(‰),5
11/04/2023,Sông Cổ Chiên - Châu Thành (Cầu Rạch Gốc),pH,7.5
11/04/2023,Sông Cổ Chiên - Châu Thành (Cầu Rạch Gốc),Kiềm(mg/l),90
11/04/2023,Sông Cổ Chiên - Châu Thành (Cầu Rạch Gốc),Oxy (mg/l),3.0
11/04/2023,Sông Cổ Chiên - Châu Thành (Cầu Rạch Gốc),Nhiệt độ nước (oC),28
11/04/2023,Bến phà Long Hưng - Hòa Minh - Châu Thành,Độ mặn(‰),4
11/04/2023,Bến phà Long Hưng - Hòa Minh - Châu Thành,pH,7.5
